split,genre,path,transcript
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_064.wav," because the matchup in the SEC championship game won't exploit that if they play Alabama. Now, if they were to play Oregon in the playoff, then they could be exploited in that Texas tech can run the football. Noter Dame can run the football, you know, you know, who doesn't run the football great. Ohio State, you know, who does Indiana? So it's like what matchup are you going to get if you're text saying him? Indiana, what concerns me about Indiana is depth. You see that there are different football team without Elijah Serrat out there without Drew Evans, their left guard out there. They didn't have even Fisher the week prior. So there's some, there's some issues right now from a health standpoint. They don't have the depth. They have not been recruited."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_065.wav," to them this season last three quarterbacks. Jordan loved Cardinals against Cardinals. Yes. 13.2, 15.4 and 4.9. Those are the last three quarterbacks to play the Arizona Cardinals. Now you get a guy in Brock Pertey who hasn't played since week four, week six, week four I have it on my note here. I believe he'll be playing the way three games or something. Play two games and it has been not great. So how do you feel about Brock Pertey basically playing his first game in almost six weeks against what is a pretty good defense right now against opposing quarterbacks. No, he doesn't have the full roster at his disposal. Ricky Pierce I was limited. There is a chance that he may be able to go the"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_066.wav," I was looking at the bills, darn it. Okay. Well, yeah, how they do against the run last week. It still works. Not for the 22.4 to Kyron Williams. So they allowed 31 to earlier this season. So yeah, the Niners, that's what the point I was trying to get to is the Niners. We're not too afraid of their defense. We are not afraid of that defense. If a Mari Di Mercado starts, I think he moves into flex consideration. Agreed. I think Michael Carter probably would play a role. Maybe a hefty one at that as well. There's a part to be that wonders if part of the reason why Mari never plays a feature role is just that he's doing a lot of other things for them on special teams. And he's the kind of guy that they just want to use in small doses. Desperate times call for desperate measures. I don't know if it's a must."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_067.wav," basically Baker may feel to mecha a big boo. And a bunch of offensive lineman all out due to illness. Oh, so they shared some tenderloin or something. Um, and they're brothers. And we'll cover some other injury situations. There's some running backs that we don't know what's going to happen. We'll do all that during today's matchup breakdown. So that was news and notes sponsored by progressive insurance. Quote today at progressive.com, progressive casualty insurance company affiliates and third party insurers not available in all states or situations coverage subject policy terms limits and conditions before we get into the matchups. Let's talk starts. starts of the week."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_068.wav," LSU this last weekend, it was on. But then there are moments that it turns off. That's the problem. And when it turns off, man, it turns off for Alabama. Think of week one against Florida state. Think of second half against Georgia. Think of second half against LSU. Now, the defense showed up and they did a lot of great things against LSU and granite LSU. Who knows what's going on there? That's, that's a bit of a dumpster fire. And I don't think they were playing very good, even though they did some nice things on the defensive side. That was, I don't think that they played as well. And this game is what Penn State did under an interim coach now."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_069.wav," going to get an ACC champion in. So if you look at the bracket, this is what it looks like. If you're watching on YouTube, it's up for you. You've got the four buys as they gave them to us right now. The top four seeds in America, Ohio State one, Indiana two, Texas A&M three and Georgia four. Then you've got Techett five. They would play the 12 seed two lane, who's obviously not in the top 12 in the country. They're down there at number 24, but they would be the highest rated group of five teams that they would be in there at 12. Okay. So then you've got the 611 game that would be Ole Miss and Miami. But remember, Miami is there is a placeholder, not because of where they're ranked, but because they're the highest ranked."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_070.wav," that's 10% off any tickets with promo code, clat 10. Make sure you click the link in the description to download the app and you can have that code automatically added to your account. So you can use it later on in that app, SeekGeek. And thank you to SeekGeek for sponsoring today's show. Okay, let me take you to another spot in this top 25. That I thought was interesting. And that is these, there's three teams down there in the teams that have this path, if you want to say it that way, or have an eye toward a path. And that is Michigan, Texas and USC. You see, I think it's pretty safe to say that you"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_071.wav," George Peacans for City Lam. George Peacans being City Lam's father, since City Lam returned. No! That is a day. And Fuego. He's been producing more fantasy points per game since City Lam came back from injury. So they're being similar, but George Peacans has been the better one. Which player though, has disappointed you so much that like Han Solo, they need to be frozen in carbonite. Wow. Oh, that's a good one. We can frozen carbonite?"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_072.wav," one in 27. That's a good football team right there. Not a lot of teams want to face this Utah team right now. I don't know if they're going to have enough to get themselves all the way in the playoff, but man, that would be a dangerous playoff team. It really would be. I wouldn't want to see him. They run it too well. USC, after that big win, they're at number 12. Love what they're doing and they're set up perfectly because now they've got the ammunition in front of them with that Oregon game. If they were 10 and two, I think they would go at 11. I've got BYU, really impressive response after losing to Texas Tech. They came out there and hammered TCU. That first half, they had like 300 almost 50 yards in that first half. I was watching that game starting"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_073.wav," themselves in a position to go compete for a championship. Well, part of that is is that they need their play collar because part of Lane's gif is that he is a great play collar on Saturdays. That team without Lane Kiffin, not nearly as good. Not nearly as good. So that's kind of how I feel about that. And again, it's not, I don't feel either way he can stay or leave, but I'm just saying this gray area is hurting. It's absolutely, it's absolutely hurting. So that's Kiffin and old Miss and again, James Franklin to Virginia Tech. Thank you for listening and watching this program. Remember to go and subscribe on YouTube. We've got all those great products for you. If you have not watched understanding football, I really, I'm"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_074.wav," makes it incredibly easy to start and run your business. Shopify is the commerce platform behind 10% of all e-commerce in the US. From household names like Mattel and Jim Shark to brands just getting started, Shopify gives you a leg up with hundreds of beautiful, ready-to-go templates to express your brand style and forget about the code. Tackle all those important tasks in one place, from inventory to payments to analytics and more. Spread your brand's word with built-in marketing and email tools to find and keep new customers. And did I mention that iconic purple shop pay button that's used by millions of businesses around the world? It's why Shopify has the best converting checkout on the planet."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_075.wav," starts of the week presented by tostitos confidence plays for week 11 Jason will let you kick it off. I'm going my guy, Dac. He has not been good for a couple weeks. He was on by whatever some tough matchups. But he's going on the road in the dome in the going to play the Raiders road, going to Vegas. They're coming off the by they've got one of the highest overunders on the week 50 and a half points. Dallas has a 27 point implied team total and the Raiders match up really well with how Dac plays ball. They're playing a zone coverage at the highest rate in the NFL 84% of the time and Dac again zone."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_076.wav," now they're like, you know what? I know it's a dumb shirt. And so guess what? I'm not going to ask. I'm not going to ask the question. And they don't ask the question by manipulating the standings. Boom, buffer. Don't have to do it. Look at that. Clean their hands of it. And here we go. College football is the best. I'm back tomorrow with picks and previews. By the way, just throwing this out there, we've been better the last couple of weeks. Just going to say that as we've gotten more information, picks have gotten better, inching our way towards 500 picks him."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_077.wav," Utah, even at 12 has a bit of a ceiling and they mentioned that in the show and I agree with that. I think that Vanderbilt has a bit of a ceiling. I agree with that. You know, be why you does not because they have the chance to play themselves into a big 12 title game and then play themselves into the college football playoff, which would by the way, take one of these spots away, which then would put Texas tech into a conversation and tech would win a lot of those arguments. So that would be a mess. And if you're Notre Dame or if you're Alabama or if you're Miami, if you're any of these teams, which you don't want to see is BYU continued to win and potentially win the big 12. I think Vandy has a bit of a ceiling over them because"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_078.wav," better resumes in the entire country and more specifically, one of the teams that has have done the best job on the road. Think about the road wins that they have at Oregon, at Iowa, now at Penn State. And I know some will say, and if you're going to fall into that first category, you're going to say, like, listen, Penn State's a three and six football team. They've got an interim head coach. They got a backup quarterback. Like, what are we talking about? And then there are others, and I've probably fall more in this camp where it's like, no, that is a roster that outside of the quarterback is still a top three, four, five roster in college football. They started the country or started the season, excuse me, rated number two in the country."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_079.wav," of, okay, the path for them to get there. Is it clean? Is it clear? If they went out, are they definitely in? And then it just got me thinking even more so about the entirety of the top 25. And so let's play a little game. Let's play a little game. All of a sudden, you see where I did that. Thank you, YouTube commenters. All of a sudden, I did it. Thank you. Thank you. It's not the sudden, it's a sudden, or you could just say, and this probably sounds smarter, suddenly, there we are. Boom. Learning every day, 43. Didn't have."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_080.wav," lock in and it's like, Hey, three, two, one, boom. And you're riding the incredible coaster at California adventure. And you know what? You can do nothing because you're on the roller coaster and you're going to be up and you're going to be down and you know what? All you can do is not throw up. So good luck. Good luck because that's what it's going to be. That's what it's going to be until they develop consistency through experience. So a game like that is exactly what they need. And you would much rather win a game like that than lose a game like that. Okay, because even in a win, there are going to be learning opportunities in particular for a young quarterback. And I think that the preparation is going to get the full."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_081.wav," of the ammunition behind them. When you look at SC at 15, when you look at Texas 17, when you look at Michigan at 18, those three teams have ammunition on their schedule. Okay. So when you have resume builders that are the caliber of USC at Oregon, Texas against Texas A&M and Michigan against Ohio then you can start to talk yourself into the idea of these teams potentially winning those games and jumping themselves into the college football playoff. Now what are the chances of all that? Let's talk about every one of those scenarios. Let's start with the"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_082.wav," seconds of me surviving. But yeah, I'm taking more than 41 and a half receiving yards for Zach Erts. What was your goblin Andy Ferguson? Oh, oh yeah, the 19.5. Yeah, we all my green goblin is my tight end position as well as Tramick, Bride, T-McBee. Oh boy, we got five and a half receptions. Oh boy. So we probably we probably double that this probably doing okay. That was fantasy face off presented by prize picks joined millions of users. Yeah, it's fun for America's number one fantasy sports. App, use the code footballers and get $50. Yeah, peace it out. In lineups when you play $5. Can I get one of them tenderloin Jason?"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_083.wav," step up over the past. Well, I laugh because every time we think it's a great game. Yeah. We thought Lions Eagles was going to be a great game. Not a great game. The Titans were looking for a way at the end of the game to see if Nico Collins could just stay in Nashville because they have no receivers left to find. Oh, God. It's so bad there. Let's see. Where's my notes? Oh, yeah, Calvin Ridley done for the season with a fibula fracture. Remember, fibula is that long bone on the outside of your leg that makes a part of your ankle. Don't know whether he fractured it down low at the ankle or got it twisted and fractured a pyre. The end of the day, it doesn't matter. The amount of time it takes to recover. He's just not going to be able to come back. That sucks. Yeah, Jim Ray Deacon. Yeah."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_084.wav," I'll take that one. Many guys back still. We have to get the ice cream. I think full of wasabi would be the worst thing in the world. I do not like wasabi at all. You don't like wasabi? I don't. I don't know what wasabi. So we'll find out. All right. Here we go. What's wrong with wasabi? I just want to find the taste. It's not my favorite. I like other hot things. Wasabi's not one of them. Let's see. Here's this thing. It's been right there. It's been started the week. Hot sauce. It's started the week. It's great. It's great. I'm probably going to have to do this one. Yeah. I'm going to do like all dip and then eat one and then dip and then eat one. I got fielded to do that because he would have been like, I'm off the putt. I'm off the putt. Yeah. That would have been it. Another lead that I play in. I think I've mentioned this before. We have a weekly loser's punishment."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_085.wav," started in every situation always, but he's this is the game script where he could maybe should be the running back one on the week. The only question mark on that entire side of the roster is David Montgomery. It really is a question mark. Yeah, I have David Montgomery on my team and I'm still himming and hawing as to whether or not I'm going to start him. Zero carries inside the five the last two weeks does not help. It doesn't help. Now Dan Campbell came out and said that they want to get Monti the ball more. I feel like they said that like three weeks ago. They said they did. They said that. I know that they're the ones that control that right? Yeah, but when you say it and then they're not going to have to wish and you say it again, I feel like it's going to happen. But I mean last week was against."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_086.wav," is a battle between two division leaders. Shout out to the Steelers and Bears fans for coming this far. Chicago's defense 30th in yards per play, but number one in turnovers forced. They, they remind me of a handful of defenses in years past. Cardinals were like this a few years ago, where they give up a lot of yards, but they make big plays and they keep your team in the game and they can, they can do it that way. We'll see what happens here. I mean, Aaron Rogers didn't practice on Wednesday. I believe the quote I saw this morning was like, it'll be about safety is what he said with the broken hand. And whether he can play safely, I guess, the game of football."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_087.wav," doesn't have the exact same footing in Latin America that it does in the States. So have you given your unique position between the two discovered any differences in the way fantasy is discussed in Mexico versus or even the entirety of Latin America versus in America? I think between Mexico and Latin America, there's no difference. I mean, we all speak Spanish. Each country has their slang, their expressions, their culture. But one thing that the Latino culture brings is it's passionate, it's curious, and it's eager to know more for..."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_088.wav," know he's going to score there. Yeah. Yeah. The, uh, Debo Samuel experience was good this week, seven for 74 in a touchdown. Mario to play well again, he kind of goes out there and Jacobi presets it a little bit. Um, J S N 12 targets nine for one of five didn't score in this one on pace for nearly 2000 yards gets 10. A scene next week. You're going to keep playing him. And then Drake London was seven for one 19, but you're not going to have him for a bit. And I don't know who's catching the ball there. Find the Michael Wilson for Atlanta. Does it exist? I don't think so. Yeah. It's, we know it won't be called pit still. Yeah."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_089.wav," It's caught today at Progressive.com. Progressive casualty insurance company, a fairly since third party insurance, not available in all states or situations. Coverage subsidy to policy terms, limits and conditions were taken, a break. Well needed and we'll be back with the studs. Okay. All right, it wasn't all bad. This week's fantasy stud muffins presented by Loves. Well, this is this one. This is the week you want if you got them and the week you fear if you're facing them. It's Josh Allen for all of the touchdowns. Six."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_090.wav," Harvey Hampton gets another week off Broncos need to figure it out, man. The offense figure out your offense and the commanders on by as well. And then next week with Thanksgiving, that's the sound that signifies no by weeks. Yeah. All right. We're getting into but then there's four more teams the next week. Well, we don't take Thanksgiving off. Yeah, God, well, families are busy that week. All right, running back waiver pickups guys. Who are the top names that you're looking for? I mean, a manual Wilson has to be at the top of the list. Should he or should Josh Jacobs miss any? I mean, even if Josh Jacobs plays, I would expect we"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_091.wav," at your local Walmart. Right now, there's a talented person out there who could take your company to the next level. Do you want to hope they see your job post before your competitors? Or do you want to match with them with indeed sponsored jobs? Stop struggling to get your job post even seen on other sites. Give your job the best chance to be seen with indeed sponsored jobs. They help you stand out and hire quality candidates who can drive the results you need. Spend more time interviewing candidates who check all your boxes, less stress, less time, more results now with indeed sponsored jobs. And listeners of this show will get a 75."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_092.wav," Philly, right? Philly truly and utterly dominated their offense. They had to carry the week before. This is the second highest of the year. Yeah. They had to turn to the passing game, which didn't work either. And so David Montgomery ended up six carries for 27. I think you should let's play him. I mean, the giants 27th against the run in the last six weeks, 31st on the year. Monty's getting the touchdown in this game. I do hope that the giants can like, I hope Jackson dark comes back and I hope that they can keep up a little bit. We don't know about Darius Slatins availability. I don't know if you saw this, you know, who is out there getting all the work in lieu of Slatins, which should be on the radar."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_093.wav," series with you also have generally a structure that you sometimes three by one, some buttons two by two. And you're going to go out there and it's generally like, okay, do I have one safety or do I have two safeties? I got one safety, okay, I'm going to play the boundary. If I got two safeties, I'm going to play the field. And then you're just going to read those areas. And it's just like one, two, three progression, reading, rip it out. Let's go. So the rhythm is a little bit different than let's say base off ends when you're out there and you're trying to orchestrate shifts and motions and get people in the right position and then run the football and maybe try to play action here. You're doing a lot of other things versus just let it rip and black and white style of conceptual reading or progression reading for the game."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_094.wav," actually controls their own fate, their path to the College Football Playoff. A win over Ohio State, they would almost certainly be included if it comes down to a discussion between Miami and Notre Dame. Miami should go to the playoff. You have to honor a direct head-to-head matchup. We love College Football."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_095.wav," with this group is view them through the lens of the 22 23 Michigan team. Like, come on, you can't, you can't do that. That team had like 500 plus total starts. That's how much experience they had. And that 23 team that won the national championship about at this point in that 23 year, they had like 500 plus starts on their offense and defense. You think this team has that? This team has like a total of like 100. You know, I don't know the exact number. I'll try to get that at some point. But in a 500 plus, I can tell you that. You know, so that's an unfair comparison. And then the other thing that happens and it happens."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_096.wav," quarter finals. And again, I said this on Monday, this team is good enough to win a playoff game. No doubt about it. The committee touched on Mac Rhodes, the 80 of Baylor who has to go out there and give that kind of awkward, painful interview with ReStave. He touched on their defense. I agree with him. That's one of the best front sevens in all of college football. They can rush the passer. They can stop the run. Those are fun. Those are fundamental and foundational things that you have to do to win big games. And they do them. Okay. So Texas Tech, that was a big, I'm most lost my pen. That was a big point for me when I saw these rankings. I thought to myself, they've got a path up there to potentially get a buy. I think."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_097.wav," to be honest guys, I did not see that coming at Penn State. I had no analysis for you. That was just pure emotion. Omar Cooper greatness was demanded of him and he delivered greatness. Oh yeah, CUME for this one too. They hate it when I do this. I'm starting to really love this idea of penalizing teams for ridiculous opponents in particular in November. I have a brand new video coming out tomorrow on Tuesday, I cannot wait. Touchdown. These fans are the best of the country. A day like today is why we love college football."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_098.wav," I have him ranked as a flex option in 12 teamers. But not a must start, right? Of course not. Yep. I think the player that we have a chance to be talking about tomorrow is Woody Marx. Yeah. Because over the past two weeks, more than that, but he has definitely stamped that over the past two weeks, he is the guy in this Houston backfield. This shift has taken place on top of that. Who's the worst run defense in the NFL? The Buffalo Bills. I mean, they may have jumped ahead of one or two teams after last week, but not by much. The Buffalo Bills are definitely, actually, they definitely did not because they faced Sean Tucker last week and you have a ton of points. They're bad run defense. If ever there was a night where Houston says to itself, like, I think there's actually, there could be some motivation for both teams going into the"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_099.wav," flex. What do you have to say to a Lecrem 92? I was wrong. I always own my mistakes. I did not see Tet Mcmillan posting a season high 33 fantasy points versus a Falcon's defense that entered week, a week 11, allowing the second fewest wide receiver completions on the season. Yes. I did not see that coming. I told you that he was on the wide receiver to slash wide receiver three bubble. So I am very glad. Lecrem 92 who actually do enjoy on social very much. So I'm not coming after him. I do. I love that you flexed him. I love that you believed in his burgeoning alpha status. Again, this is the unknown."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_100.wav," Oh my gosh, you think we have plate. You got to play to Tinder, Lonser. Oh my gosh, was this raw beef? Salisbury steak? Oh, this is a little disgusting. These aren't real, right? No, those aren't real. Oh, okay, I was like, do I have to eat it? That's a prop. Oh man. What's real is your piece out, Matt? Oh, yeah, I won't see anything. Yeah, we'll read your line up for you there, Jay. You piece out on us? We'll piece out on you. It kind of looks like rabbit ears. A little bit. I thought I first saw it. What in the world is that thing? Oh my gosh. There's no holes. There's no holes. There's slits. No, we need to stay on this."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_101.wav," and all starts of the week, the fantasy forecast today. Interesting news to talk about. It is our League of Record Trade deadline day, which what we do is we end up kind of extending the deadline, a lot of League formats, just like they end at the end of the week. And what we do is we kind of extended a few extra days and we make the deadline the kickoff of Thursday night football, so you can have some excitement, right? All the leading right up to kickoff. Right up until the beginning. The beginning of the kickoff is, you know, the beginning of the games that week, it's over. It's almost there though. Final."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_102.wav," I'm not benching pickings for like Alec Pierce tier. I'm not benching pickings for, you know, Tez or something stupid. I pickings needs to be played. It's just whether you like a dunes egg against Pittsburgh more. I have a kind of lean adunes a I have them back to back. Am I rankings right now? Uh, the wider receiver 18 and 19 adunes a is one spot ahead. While speaking of DAC Jason Mac writes in off of Instagram, should I start DAC? The plentiful or Matthew MVP Stafford. Yeah, I would go Stafford against the Buccaneers this week. Stafford last week, little disappointing on fantasy front, uh, one 30 and two. But man, he, you, you realize Matthew Stafford hasn't"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_103.wav," that then they're going to put in a bind. Watch out for a guy like Derek Moore. He's been a half-saxons. Big 10 play started to sacks in each of the last three games, but they are dealing with a lot of injuries. We'll see how healthy Michigan is in particular at linebacker. That's been a problem for them. Jimmy Rolter, Cole Sullivan, Jason Barham, all of those guys have been banged up. We'll see if they get back trending possibly in that direction, but we'll see what happens on game day. So that's a big noon Saturday, Gus Ginny and I will have the call as Michigan travels to take on Northwestern. All right. Now let's get into some of these picks. Let's go to the SEC monster game and"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_104.wav," he's throwing to two really good whiteouts. KJ Duff and Ian Strong, both top five and receiving in the big 10. So Rutgers has some things now. This is not a bad football team, but they go to Ohio State. That's a game that I'll be at. By the way, last week, we were four and two on picks. And let's get into those picks right now. We were by the way eight and two over the last two weeks. We're now 28 and 33 on the season. So just five games below 500 and creeping towards that 500 mark. So here we get into these picks and I got to tell you, there's some interesting lines this week and they've got me thinking and candidly got me a bit nervous because I was thinking one way on a few of these games and I saw"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_105.wav," against current current top 25 teams. They're good wins are right now against LSU South Carolina and Missouri. They're all outside of the top 25. They're not going to be winning many resume battles. And let's, let's be candid about the game against Texas. They got handled against Texas. Now those that want to say like, well, look at the scoreboard. All right, that's fine. And Pavia went off. No, he didn't. He had garbage time numbers. It's like a home run. It's like a to run home run down eight four. Who cares? There's so many guys in the big leagues that have just garbage numbers. They don't have meaningful numbers. And Pavia's numbers against Texas were garbage numbers. Sorry, it's the"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_106.wav," Joel Clatchio wherever you like to social media, we're out there. But some of that YouTube specific content is fire. I'm telling you, it's awesome. We have a series called Understanding Football. There are four videos posted under this series. You just go to the YouTube page. You can scroll down. You can see that entire series right there. We have four episodes up. We have a brand new episode of the Understanding Football Series and it just dropped on Tuesday. It is up on the channel and it is on the RPO, the Run Pass option. Everybody talks about it. All the announcers say Run Pass option, but what is it? Why do you use it? What does it look like? All of those answers are..."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_107.wav," got to win. And again, I, I will say when you need it most, can you play great? And they did. And they did for me, Georgia goes up to three. Georgia is the best team in the SEC right now. They're hard to kill. I don't want to see their quarterback. I don't want to see their coach. They got too much guts. They got too much physicality. I know they're dealing with injuries. Everybody's dealing with injuries. Every single team is dealing with injuries to it to a very important person on their team. Michigan is, oh, you is dealing with injuries. Georgia's dealing with injuries on the defensive side. Indiana's got a wider seaver out now. Ohio State's got both wider severs that are banged up like everybody. Michigan's got the"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_108.wav," like I have Rome on my team and and if I had Michael Wilson, I would start him over him. I think that because Harrison's missing another week and the yardage totals that you feel safe with with Jacobi, the fact that they can stop the run in Jacksonville. I lean that direction. And we talked about Colson Lovelin already. New England is nine and two. They take on the three and seven Cincinnati bangles. They've got such an uphill climb. Vegas line here in New England, minus six and a half. The overrunner is a beautiful 50 and a half points. The line did shift from eight and a half to six and a half with the potential for Joe."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_109.wav," you're getting someone off of waivers. I mean, obviously you hope you have trademark bride or, or, you know, bowers in there. But specifically with general mills at quarterback, the last two weeks where we've seen, you know, a lot of mills two weeks ago and then the start this last week, he has 25% of mills's first read targets. That is for context, the only two tight ends on the season, seeing that kind of first read targets, trademark bride and Brock Bowers. So he's a fine streaming option this week for a Texans team that is a six and a half point road favorite. All right, Mike. I got Colston Loveland here against Minnesota. The last time."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_110.wav," with the devil. Yeah, but would you rather have someone like Aughton where you're a little bit more I would confident in the involvement. Yeah. I got it's going to be high in the rankings because he's been getting it done. But in terms of just the the chance of a big with like a big swing and a miss, it's more on the gotter side than on. I don't know the exact number. Maybe Kyle has it, but Jameer gives is on the cusp of breaking like a total rushing touchdown record at his age. I think it's very, very close. He's been awesome. Three touchdowns last week. You know,"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_111.wav," This is just little on. I mean, not like takes to tie a lock in a set pad, a walk in touchdown. Yeah. And he and Gino threw the wrong route. It was like, dude, what are you doing to me? Well, we'll move on. Let's talk. Oh, Avers. The waiver wire presented by Jimmy John's. The Colts led by Alec Pierce, of course, coming back from the buy and the Saints and all of their powerhouse fantasy options come back to your rosters this week. Week 12, we lose the Broncos, Chargers, Commanders and Dolphins to the buy. No more H and this week. No, RG."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_112.wav," Basically saying like this game doesn't matter like why would you put that in your player's heads? What are you talking about? Like be a competitor. What do you mean? There's a game. There's lines on the field. There's a scoreboard. Play your butt off. Period. I don't understand some of these coaches. They like they literally throw excuses towards their teams. Hey, here you go. Don't play well. It'll be fine. Don't get it. I don't understand it at all. Pit their season has totally changed since they turn to the freshman quarterback. Now five games ago. He's thrown for almost 300 yards per game. Now he's gonna face Notre Dame. That defense is"
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_113.wav," and one number's going forward. Of course, Drake May's already been tremendous. I have him as my QB one this week against the Bengals, the pass catchers are a little trickier other than Stefan Diggs, but certainly it helps. Dexandix. Yeah. So Patriots definitely jump out to me. Love that. And then I footballed Drake May by the way. Monday night. That's fun. Yeah. That's fun. Yeah. First time on Monday night football. All right. So we get to see something like, yeah, Drake and prime time. We'd see Ted a row on prime time. Yeah, like that. Yeah. Like that. Like that. We've got to see Bengals, the Steelers and the Bengals again. Wow. Oh, baby. You had me at Bengals the first time. Yeah. But now you're in twice. And we know you can beat the Steelers through the air as well not to mention the Jets this week who."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_114.wav," Daniels hair out. Not only on here, because that would be painful. Good. Yeah. Yeah. Like on Brock Bauer's, I coming into the season, it was like, yeah, you know, like you got to make sure you don't put too much wear in tearing these guys. Ashton Gentie as well. And I'm like, you don't draft the running back sticks overall, unless you want to make him an absolute workhorse, right? Like the best four years of that guy's career should be the first four. So it's okay to lean heavily into Ashton Gentie. He has largely done that. But it's like the Brock Bauer's game. It's like, yeah, you know, we're looking for him. And Pete Carroll might have been on this as well. Like we're trying to get ways. It's not due to lack of effort to get the ball to Brock Bauer's. I'm like, I don't think there was very much effort last Thursday night. Anywho, I digress. There aren't very many running backs that."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_115.wav," That's the one thing he hasn't. He's what seven touchdowns. It's not like he's on JT's level. Right. But otherwise, yeah, 3.3 yards per carry on a huge carry total of 19 and then five, catches five of five targets for 31 yards in a touchdown. Very CMC like like that, which we'll take it, right? I mean, we'll take it. If you start them, you are thrilled about Travion Henderson who, you know, I, so here's, I think that it's great. Let's celebrate this. If you start a Travion Henderson, you're off to where a remarkable start and your fantasy match up this weekend. What are the rest of the backfield look like? Was there anyone that even came close to Deerles Johnson played a little bit? I think it was like 80, 190% of the snaps for Henderson by all Jennings was active, which was a cur, you know, and."
train,sports,/content/drive/My Drive/CS441/FP2/data/snippets/train/sports/sports_116.wav," thrown in interception since week three. He's been playing 27 and two on a touchdown interception ratio. The the rams, I think are they're more in the elite tier of teams than they usually get credit for. Yeah, this year, I would or in this week, I would play Matthew Stafford. Another deck question. Do you trust Dac against Philly or Jacobi Berset against Jacksonville? Who's at home? I've got Berset's three spots higher. I was going to say Berset is pretty easy on that one for me. Berset has not yet not been a top 12 quarterback. He's at home. Jacksonville has a ton to quarterbacks. Yeah, don't know."
